Symbol,Name,Summary Quote,
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,https://www.nasdaq.com/symbol/qqew,
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,https://www.nasdaq.com/symbol/qqxt,
QTEC,First Trust NASDAQ-100- Technology Index Fund,https://www.nasdaq.com/symbol/qtec,
AIRR,First Trust RBA American Industrial Renaissance ETF,https://www.nasdaq.com/symbol/airr,
QINC,First Trust RBA Quality Income ETF,https://www.nasdaq.com/symbol/qinc,
RDVY,First Trust Rising Dividend Achievers ETF,https://www.nasdaq.com/symbol/rdvy,
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,https://www.nasdaq.com/symbol/rfap,
RFDI,First Trust RiverFront Dynamic Developed International ETF,https://www.nasdaq.com/symbol/rfdi,
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,https://www.nasdaq.com/symbol/rfem,
RFEU,First Trust RiverFront Dynamic Europe ETF,https://www.nasdaq.com/symbol/rfeu,
FTSL,First Trust Senior Loan Fund ETF,https://www.nasdaq.com/symbol/ftsl,
FYX,First Trust Small Cap Core AlphaDEX Fund,https://www.nasdaq.com/symbol/fyx,
FYC,First Trust Small Cap Growth AlphaDEX Fund,https://www.nasdaq.com/symbol/fyc,
RNSC,First Trust Small Cap US Equity Select ETF,https://www.nasdaq.com/symbol/rnsc,
FYT,First Trust Small Cap Value AlphaDEX Fund,https://www.nasdaq.com/symbol/fyt,
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,https://www.nasdaq.com/symbol/sdvy,
FKO,First Trust South Korea AlphaDEX Fund,https://www.nasdaq.com/symbol/fko,
FCVT,First Trust SSI Strategic Convertible Securities ETF,https://www.nasdaq.com/symbol/fcvt,
FDIV,First Trust Strategic Income ETF,https://www.nasdaq.com/symbol/fdiv,
FSZ,First Trust Switzerland AlphaDEX Fund,https://www.nasdaq.com/symbol/fsz,
FIXD,First Trust TCW Opportunistic Fixed Income ETF,https://www.nasdaq.com/symbol/fixd,
TUSA,First Trust Total US Market AlphaDEX ETF,https://www.nasdaq.com/symbol/tusa,
FKU,First Trust United Kingdom AlphaDEX Fund,https://www.nasdaq.com/symbol/fku,
RNDV,First Trust US Equity Dividend Select ETF,https://www.nasdaq.com/symbol/rndv,
FUNC,First United Corporation,https://www.nasdaq.com/symbol/func,
FUSB,"First US Bancshares, Inc.",https://www.nasdaq.com/symbol/fusb,
SVVC,"Firsthand Technology Value Fund, Inc.",https://www.nasdaq.com/symbol/svvc,
FSV,FirstService Corporation,https://www.nasdaq.com/symbol/fsv,
FISV,"Fiserv, Inc.",https://www.nasdaq.com/symbol/fisv,
FIVE,"Five Below, Inc.",https://www.nasdaq.com/symbol/five,
FPRX,"Five Prime Therapeutics, Inc.",https://www.nasdaq.com/symbol/fprx,
FVE,Five Star Senior Living Inc.,https://www.nasdaq.com/symbol/fve,
FIVN,"Five9, Inc.",https://www.nasdaq.com/symbol/fivn,
FLEX,Flex Ltd.,https://www.nasdaq.com/symbol/flex,
FLKS,"Flex Pharma, Inc.",https://www.nasdaq.com/symbol/flks,
FLXN,"Flexion Therapeutics, Inc.",https://www.nasdaq.com/symbol/flxn,
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,https://www.nasdaq.com/symbol/skor,
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,https://www.nasdaq.com/symbol/lkor,
MBSD,FlexShares Disciplined Duration MBS Index Fund,https://www.nasdaq.com/symbol/mbsd,
ASET,FlexShares Real Assets Allocation Index Fund,https://www.nasdaq.com/symbol/aset,
ESGG,FlexShares STOXX Global ESG Impact Index Fund,https://www.nasdaq.com/symbol/esgg,
ESG,FlexShares STOXX US ESG Impact Index Fund,https://www.nasdaq.com/symbol/esg,
QLC,FlexShares US Quality Large Cap Index Fund,https://www.nasdaq.com/symbol/qlc,
FPAY,"FlexShopper, Inc.",https://www.nasdaq.com/symbol/fpay,
FLXS,"Flexsteel Industries, Inc.",https://www.nasdaq.com/symbol/flxs,
FLIR,"FLIR Systems, Inc.",https://www.nasdaq.com/symbol/flir,
FLNT,"Fluent, Inc.",https://www.nasdaq.com/symbol/flnt,
FLDM,Fluidigm Corporation,https://www.nasdaq.com/symbol/fldm,
FFIC,Flushing Financial Corporation,https://www.nasdaq.com/symbol/ffic,
FNBG,FNB Bancorp,https://www.nasdaq.com/symbol/fnbg,
FNCB,FNCB Bancorp Inc.,https://www.nasdaq.com/symbol/fncb,
FOMX,Foamix Pharmaceuticals Ltd.,https://www.nasdaq.com/symbol/fomx,
FONR,Fonar Corporation,https://www.nasdaq.com/symbol/fonr,
FSCT,"ForeScout Technologies, Inc.",https://www.nasdaq.com/symbol/fsct,
FRSX,Foresight Autonomous Holdings Ltd.,https://www.nasdaq.com/symbol/frsx,
FORM,"FormFactor, Inc.",https://www.nasdaq.com/symbol/form,
FORTY,Formula Systems (1985) Ltd.,https://www.nasdaq.com/symbol/forty,
FORR,"Forrester Research, Inc.",https://www.nasdaq.com/symbol/forr,
FRTA,"Forterra, Inc.",https://www.nasdaq.com/symbol/frta,
FTNT,"Fortinet, Inc.",https://www.nasdaq.com/symbol/ftnt,
FBIO,"Fortress Biotech, Inc.",https://www.nasdaq.com/symbol/fbio,
FBIOP,"Fortress Biotech, Inc.",https://www.nasdaq.com/symbol/fbiop,
FWRD,Forward Air Corporation,https://www.nasdaq.com/symbol/fwrd,
FORD,"Forward Industries, Inc.",https://www.nasdaq.com/symbol/ford,
FWP,Forward Pharma A/S,https://www.nasdaq.com/symbol/fwp,
FOSL,"Fossil Group, Inc.",https://www.nasdaq.com/symbol/fosl,
FMI,"Foundation Medicine, Inc.",https://www.nasdaq.com/symbol/fmi,
FOXF,Fox Factory Holding Corp.,https://www.nasdaq.com/symbol/foxf,
FRAN,Francesca&#39,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/fran
FELE,"Franklin Electric Co., Inc.",https://www.nasdaq.com/symbol/fele,
FRED,"Fred&#39;s, Inc.",https://www.nasdaq.com/symbol/fred,
RAIL,"Freightcar America, Inc.",https://www.nasdaq.com/symbol/rail,
FEIM,"Frequency Electronics, Inc.",https://www.nasdaq.com/symbol/feim,
FRPT,"Freshpet, Inc.",https://www.nasdaq.com/symbol/frpt,
FTEO,"FRONTEO, Inc.",https://www.nasdaq.com/symbol/fteo,
FTR,Frontier Communications Corporation,https://www.nasdaq.com/symbol/ftr,
FTRPR,Frontier Communications Corporation,https://www.nasdaq.com/symbol/ftrpr,
FRPH,"FRP Holdings, Inc.",https://www.nasdaq.com/symbol/frph,
FSBW,"FS Bancorp, Inc.",https://www.nasdaq.com/symbol/fsbw,
FSBC,"FSB Bancorp, Inc.",https://www.nasdaq.com/symbol/fsbc,
FTD,"FTD Companies, Inc.",https://www.nasdaq.com/symbol/ftd,
FTEK,"Fuel Tech, Inc.",https://www.nasdaq.com/symbol/ftek,
FCEL,"FuelCell Energy, Inc.",https://www.nasdaq.com/symbol/fcel,
FLGT,"Fulgent Genetics, Inc.",https://www.nasdaq.com/symbol/flgt,
FORK,Fuling Global Inc.,https://www.nasdaq.com/symbol/fork,
FLL,"Full House Resorts, Inc.",https://www.nasdaq.com/symbol/fll,
FULT,Fulton Financial Corporation,https://www.nasdaq.com/symbol/fult,
FNKO,"Funko, Inc.",https://www.nasdaq.com/symbol/fnko,
FSNN,"Fusion Connect, Inc.",https://www.nasdaq.com/symbol/fsnn,
FTFT,Future FinTech Group Inc.,https://www.nasdaq.com/symbol/ftft,
FFHL,"Fuwei Films (Holdings) Co., Ltd.",https://www.nasdaq.com/symbol/ffhl,
WILC,"G. Willi-Food International,  Ltd.",https://www.nasdaq.com/symbol/wilc,
GTHX,"G1 Therapeutics, Inc.",https://www.nasdaq.com/symbol/gthx,
FOANC,Gabelli NextShares Trust,https://www.nasdaq.com/symbol/foanc,
GRBIC,Gabelli NextShares Trust,https://www.nasdaq.com/symbol/grbic,
MOGLC,Gabelli NextShares Trust,https://www.nasdaq.com/symbol/moglc,
GAIA,"Gaia, Inc.",https://www.nasdaq.com/symbol/gaia,
GLPG,Galapagos NV,https://www.nasdaq.com/symbol/glpg,
GALT,Galectin Therapeutics Inc.,https://www.nasdaq.com/symbol/galt,
GLMD,Galmed Pharmaceuticals Ltd.,https://www.nasdaq.com/symbol/glmd,
GLPI,"Gaming and Leisure Properties, Inc.",https://www.nasdaq.com/symbol/glpi,
GPIC,Gaming Partners International Corporation,https://www.nasdaq.com/symbol/gpic,
GRMN,Garmin Ltd.,https://www.nasdaq.com/symbol/grmn,
GARS,Garrison Capital Inc.,https://www.nasdaq.com/symbol/gars,
GLIBA,"GCI Liberty, Inc.",https://www.nasdaq.com/symbol/gliba,
GLIBP,"GCI Liberty, Inc.",https://www.nasdaq.com/symbol/glibp,
GDS,GDS Holdings Limited,https://www.nasdaq.com/symbol/gds,
GEMP,Gemphire Therapeutics Inc.,https://www.nasdaq.com/symbol/gemp,
GENC,Gencor Industries Inc.,https://www.nasdaq.com/symbol/genc,
GFN,General Finance Corporation,https://www.nasdaq.com/symbol/gfn,
GFNCP,General Finance Corporation,https://www.nasdaq.com/symbol/gfncp,
GFNSL,General Finance Corporation,https://www.nasdaq.com/symbol/gfnsl,
GENE,Genetic Technologies Ltd,https://www.nasdaq.com/symbol/gene,
GNUS,"Genius Brands International, Inc.",https://www.nasdaq.com/symbol/gnus,
GNMK,"GenMark Diagnostics, Inc.",https://www.nasdaq.com/symbol/gnmk,
GNCA,"Genocea Biosciences, Inc.",https://www.nasdaq.com/symbol/gnca,
GHDX,"Genomic Health, Inc.",https://www.nasdaq.com/symbol/ghdx,
GNPX,"Genprex, Inc.",https://www.nasdaq.com/symbol/gnpx,
GNTX,Gentex Corporation,https://www.nasdaq.com/symbol/gntx,
THRM,Gentherm Inc,https://www.nasdaq.com/symbol/thrm,
GEOS,Geospace Technologies Corporation,https://www.nasdaq.com/symbol/geos,
GABC,"German American Bancorp, Inc.",https://www.nasdaq.com/symbol/gabc,
GERN,Geron Corporation,https://www.nasdaq.com/symbol/gern,
GEVO,"Gevo, Inc.",https://www.nasdaq.com/symbol/gevo,
ROCK,"Gibraltar Industries, Inc.",https://www.nasdaq.com/symbol/rock,
GIGM,GigaMedia Limited,https://www.nasdaq.com/symbol/gigm,
GIII,"G-III Apparel Group, LTD.",https://www.nasdaq.com/symbol/giii,
GILT,Gilat Satellite Networks Ltd.,https://www.nasdaq.com/symbol/gilt,
GILD,"Gilead Sciences, Inc.",https://www.nasdaq.com/symbol/gild,
GBCI,"Glacier Bancorp, Inc.",https://www.nasdaq.com/symbol/gbci,
GLAD,Gladstone Capital Corporation,https://www.nasdaq.com/symbol/glad,
GLADN,Gladstone Capital Corporation,https://www.nasdaq.com/symbol/gladn,
GOOD,Gladstone Commercial Corporation,https://www.nasdaq.com/symbol/good,
GOODM,Gladstone Commercial Corporation,https://www.nasdaq.com/symbol/goodm,
GOODO,Gladstone Commercial Corporation,https://www.nasdaq.com/symbol/goodo,
GOODP,Gladstone Commercial Corporation,https://www.nasdaq.com/symbol/goodp,
GAIN,Gladstone Investment Corporation,https://www.nasdaq.com/symbol/gain,
GAINM,Gladstone Investment Corporation,https://www.nasdaq.com/symbol/gainm,
GAINN,Gladstone Investment Corporation,https://www.nasdaq.com/symbol/gainn,
GAINO,Gladstone Investment Corporation,https://www.nasdaq.com/symbol/gaino,
LAND,Gladstone Land Corporation,https://www.nasdaq.com/symbol/land,
LANDP,Gladstone Land Corporation,https://www.nasdaq.com/symbol/landp,
GLBZ,Glen Burnie Bancorp,https://www.nasdaq.com/symbol/glbz,
GBT,"Global Blood Therapeutics, Inc.",https://www.nasdaq.com/symbol/gbt,
ENT,Global Eagle Entertainment Inc.,https://www.nasdaq.com/symbol/ent,
GBLI,Global Indemnity Limited,https://www.nasdaq.com/symbol/gbli,
GBLIL,Global Indemnity Limited,https://www.nasdaq.com/symbol/gblil,
GBLIZ,Global Indemnity Limited,https://www.nasdaq.com/symbol/gbliz,
SELF,"Global Self Storage, Inc.",https://www.nasdaq.com/symbol/self,
GWRS,"Global Water Resources, Inc.",https://www.nasdaq.com/symbol/gwrs,
DRIV,Global X Autonomous & Electric Vehicles ETF,https://www.nasdaq.com/symbol/driv,
KRMA,Global X Conscious Companies ETF,https://www.nasdaq.com/symbol/krma,
FINX,Global X FinTech ETF,https://www.nasdaq.com/symbol/finx,
AIQ,Global X Future Analytics Tech ETF,https://www.nasdaq.com/symbol/aiq,
BFIT,Global X Health & Wellness Thematic ETF,https://www.nasdaq.com/symbol/bfit,
SNSR,Global X Internet of Things ETF,https://www.nasdaq.com/symbol/snsr,
LNGR,Global X Longevity Thematic ETF,https://www.nasdaq.com/symbol/lngr,
MILN,Global X Millennials Thematic ETF,https://www.nasdaq.com/symbol/miln,
EFAS,Global X MSCI SuperDividend EAFE ETF,https://www.nasdaq.com/symbol/efas,
QQQC,Global X NASDAQ China Technology ETF,https://www.nasdaq.com/symbol/qqqc,
BOTZ,Global X Robotics & Artificial Intelligence ETF,https://www.nasdaq.com/symbol/botz,
CATH,Global X S&P 500 Catholic Values ETF,https://www.nasdaq.com/symbol/cath,
SOCL,Global X Social Media ETF,https://www.nasdaq.com/symbol/socl,
ALTY,Global X SuperDividend Alternatives ETF,https://www.nasdaq.com/symbol/alty,
SRET,Global X SuperDividend REIT ETF,https://www.nasdaq.com/symbol/sret,
YLCO,Global X Yieldco Index ETF,https://www.nasdaq.com/symbol/ylco,
GLBS,Globus Maritime Limited,https://www.nasdaq.com/symbol/glbs,
GLUU,Glu Mobile Inc.,https://www.nasdaq.com/symbol/gluu,
GLYC,"GlycoMimetics, Inc.",https://www.nasdaq.com/symbol/glyc,
GOGO,Gogo Inc.,https://www.nasdaq.com/symbol/gogo,
GLNG,Golar LNG Limited,https://www.nasdaq.com/symbol/glng,
GMLP,Golar LNG Partners LP,https://www.nasdaq.com/symbol/gmlp,
GMLPP,Golar LNG Partners LP,https://www.nasdaq.com/symbol/gmlpp,
DNJR,GOLDEN BULL LIMITED,https://www.nasdaq.com/symbol/dnjr,
GDEN,"Golden Entertainment, Inc.",https://www.nasdaq.com/symbol/gden,
GOGL,Golden Ocean Group Limited,https://www.nasdaq.com/symbol/gogl,
GBDC,"Golub Capital BDC, Inc.",https://www.nasdaq.com/symbol/gbdc,
GTIM,Good Times Restaurants Inc.,https://www.nasdaq.com/symbol/gtim,
GSHD,"Goosehead Insurance, Inc.",https://www.nasdaq.com/symbol/gshd,
GPRO,"GoPro, Inc.",https://www.nasdaq.com/symbol/gpro,
GPAQ,Gordon Pointe Acquisition Corp.,https://www.nasdaq.com/symbol/gpaq,
GPAQU,Gordon Pointe Acquisition Corp.,https://www.nasdaq.com/symbol/gpaqu,
GPAQW,Gordon Pointe Acquisition Corp.,https://www.nasdaq.com/symbol/gpaqw,
GSHT,"Gores Holdings II, Inc.",https://www.nasdaq.com/symbol/gsht,
GSHTU,"Gores Holdings II, Inc.",https://www.nasdaq.com/symbol/gshtu,
GSHTW,"Gores Holdings II, Inc.",https://www.nasdaq.com/symbol/gshtw,
GOV,Government Properties Income Trust,https://www.nasdaq.com/symbol/gov,
GOVNI,Government Properties Income Trust,https://www.nasdaq.com/symbol/govni,
LOPE,"Grand Canyon Education, Inc.",https://www.nasdaq.com/symbol/lope,
GRVY,"GRAVITY Co., Ltd.",https://www.nasdaq.com/symbol/grvy,
GECC,Great Elm Capital Corp.,https://www.nasdaq.com/symbol/gecc,
GECCL,Great Elm Capital Corp.,https://www.nasdaq.com/symbol/geccl,
GECCM,Great Elm Capital Corp.,https://www.nasdaq.com/symbol/geccm,
GEC,"Great Elm Capital Group, Inc. ",https://www.nasdaq.com/symbol/gec,
GLDD,Great Lakes Dredge & Dock Corporation,https://www.nasdaq.com/symbol/gldd,
GSBC,"Great Southern Bancorp, Inc.",https://www.nasdaq.com/symbol/gsbc,
GNBC,"Green Bancorp, Inc.",https://www.nasdaq.com/symbol/gnbc,
GRBK,"Green Brick Partners, Inc.",https://www.nasdaq.com/symbol/grbk,
GPP,Green Plains Partners LP,https://www.nasdaq.com/symbol/gpp,
GPRE,"Green Plains, Inc.",https://www.nasdaq.com/symbol/gpre,
GCBC,"Greene County Bancorp, Inc.",https://www.nasdaq.com/symbol/gcbc,
GLRE,"Greenlight Reinsurance, Ltd.",https://www.nasdaq.com/symbol/glre,
GSUM,Gridsum Holding Inc.,https://www.nasdaq.com/symbol/gsum,
GRIF,"Griffin Industrial Realty, Inc.",https://www.nasdaq.com/symbol/grif,
GRFS,"Grifols, S.A.",https://www.nasdaq.com/symbol/grfs,
GRPN,"Groupon, Inc.",https://www.nasdaq.com/symbol/grpn,
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,https://www.nasdaq.com/symbol/omab,
GGAL,Grupo Financiero Galicia S.A.,https://www.nasdaq.com/symbol/ggal,
GVP,"GSE Systems, Inc.",https://www.nasdaq.com/symbol/gvp,
GSIT,"GSI Technology, Inc.",https://www.nasdaq.com/symbol/gsit,
GSVC,GSV Capital Corp,https://www.nasdaq.com/symbol/gsvc,
GTXI,"GTx, Inc.",https://www.nasdaq.com/symbol/gtxi,
GTYH,"GTY Technology Holdings, Inc.",https://www.nasdaq.com/symbol/gtyh,
GTYHU,"GTY Technology Holdings, Inc.",https://www.nasdaq.com/symbol/gtyhu,
GTYHW,"GTY Technology Holdings, Inc.",https://www.nasdaq.com/symbol/gtyhw,
GBNK,Guaranty Bancorp,https://www.nasdaq.com/symbol/gbnk,
GNTY,"Guaranty Bancshares, Inc.",https://www.nasdaq.com/symbol/gnty,
GFED,"Guaranty Federal Bancshares, Inc.",https://www.nasdaq.com/symbol/gfed,
GIFI,"Gulf Island Fabrication, Inc.",https://www.nasdaq.com/symbol/gifi,
GURE,"Gulf Resources, Inc.",https://www.nasdaq.com/symbol/gure,
GPOR,Gulfport Energy Corporation,https://www.nasdaq.com/symbol/gpor,
GWPH,GW Pharmaceuticals Plc,https://www.nasdaq.com/symbol/gwph,
GWGH,"GWG Holdings, Inc",https://www.nasdaq.com/symbol/gwgh,
GYRO,"Gyrodyne , LLC",https://www.nasdaq.com/symbol/gyro,
HEES,"H&E Equipment Services, Inc.",https://www.nasdaq.com/symbol/hees,
HLG,Hailiang Education Group Inc.,https://www.nasdaq.com/symbol/hlg,
HNRG,Hallador Energy Company,https://www.nasdaq.com/symbol/hnrg,
HALL,"Hallmark Financial Services, Inc.",https://www.nasdaq.com/symbol/hall,
HALO,"Halozyme Therapeutics, Inc.",https://www.nasdaq.com/symbol/halo,
HBK,"Hamilton Bancorp, Inc.",https://www.nasdaq.com/symbol/hbk,
HLNE,Hamilton Lane Incorporated,https://www.nasdaq.com/symbol/hlne,
HBHC,Hancock Holding Company,https://www.nasdaq.com/symbol/hbhc,
HBHCL,Hancock Holding Company,https://www.nasdaq.com/symbol/hbhcl,
HAFC,Hanmi Financial Corporation,https://www.nasdaq.com/symbol/hafc,
HQCL,"Hanwha Q CELLS Co., Ltd. ",https://www.nasdaq.com/symbol/hqcl,
HONE,"HarborOne Bancorp, Inc.",https://www.nasdaq.com/symbol/hone,
HDNG,Hardinge Inc.,https://www.nasdaq.com/symbol/hdng,
HLIT,Harmonic Inc.,https://www.nasdaq.com/symbol/hlit,
HFGIC,Hartford Funds NextShares Trust,https://www.nasdaq.com/symbol/hfgic,
HBIO,"Harvard Bioscience, Inc.",https://www.nasdaq.com/symbol/hbio,
HCAP,Harvest Capital Credit Corporation,https://www.nasdaq.com/symbol/hcap,
HCAPZ,Harvest Capital Credit Corporation,https://www.nasdaq.com/symbol/hcapz,
HAS,"Hasbro, Inc.",https://www.nasdaq.com/symbol/has,
HA,"Hawaiian Holdings, Inc.",https://www.nasdaq.com/symbol/ha,
HCOM,"Hawaiian Telcom Holdco, Inc.",https://www.nasdaq.com/symbol/hcom,
HWKN,"Hawkins, Inc.",https://www.nasdaq.com/symbol/hwkn,
HWBK,"Hawthorn Bancshares, Inc.",https://www.nasdaq.com/symbol/hwbk,
HYAC,Haymaker Acquisition Corp.,https://www.nasdaq.com/symbol/hyac,
HYACU,Haymaker Acquisition Corp.,https://www.nasdaq.com/symbol/hyacu,
HYACW,Haymaker Acquisition Corp.,https://www.nasdaq.com/symbol/hyacw,
HAYN,"Haynes International, Inc.",https://www.nasdaq.com/symbol/hayn,
HDS,"HD Supply Holdings, Inc.",https://www.nasdaq.com/symbol/hds,
HIIQ,"Health Insurance Innovations, Inc.",https://www.nasdaq.com/symbol/hiiq,
HCSG,"Healthcare Services Group, Inc.",https://www.nasdaq.com/symbol/hcsg,
HQY,"HealthEquity, Inc.",https://www.nasdaq.com/symbol/hqy,
HSTM,"HealthStream, Inc.",https://www.nasdaq.com/symbol/hstm,
HTLD,"Heartland Express, Inc.",https://www.nasdaq.com/symbol/htld,
HTLF,"Heartland Financial USA, Inc.",https://www.nasdaq.com/symbol/htlf,
HTBX,"Heat Biologics, Inc.",https://www.nasdaq.com/symbol/htbx,
HEBT,"Hebron Technology Co., Ltd.",https://www.nasdaq.com/symbol/hebt,
HSII,"Heidrick & Struggles International, Inc.",https://www.nasdaq.com/symbol/hsii,
HELE,Helen of Troy Limited,https://www.nasdaq.com/symbol/hele,
HMNY,Helios and Matheson Analytics Inc,https://www.nasdaq.com/symbol/hmny,
HSDT,"Helius Medical Technologies, Inc.",https://www.nasdaq.com/symbol/hsdt,
HMTV,"Hemisphere Media Group, Inc.",https://www.nasdaq.com/symbol/hmtv,
HNNA,"Hennessy Advisors, Inc.",https://www.nasdaq.com/symbol/hnna,
HSIC,"Henry Schein, Inc.",https://www.nasdaq.com/symbol/hsic,
HTBK,Heritage Commerce Corp,https://www.nasdaq.com/symbol/htbk,
HFWA,Heritage Financial Corporation,https://www.nasdaq.com/symbol/hfwa,
HCCI,"Heritage-Crystal Clean, Inc.",https://www.nasdaq.com/symbol/hcci,
MLHR,"Herman Miller, Inc.",https://www.nasdaq.com/symbol/mlhr,
HRTX,"Heron Therapeutics, Inc.  ",https://www.nasdaq.com/symbol/hrtx,
HSKA,Heska Corporation,https://www.nasdaq.com/symbol/hska,
HX,Hexindai Inc.,https://www.nasdaq.com/symbol/hx,
HIBB,"Hibbett Sports, Inc.",https://www.nasdaq.com/symbol/hibb,
SNLN,Highland/iBoxx Senior Loan ETF,https://www.nasdaq.com/symbol/snln,
HPJ,Highpower International Inc,https://www.nasdaq.com/symbol/hpj,
HIHO,Highway Holdings Limited,https://www.nasdaq.com/symbol/hiho,
HIMX,"Himax Technologies, Inc.",https://www.nasdaq.com/symbol/himx,
HIFS,Hingham Institution for Savings,https://www.nasdaq.com/symbol/hifs,
HSGX,Histogenics Corporation,https://www.nasdaq.com/symbol/hsgx,
HMNF,"HMN Financial, Inc.",https://www.nasdaq.com/symbol/hmnf,
HMSY,HMS Holdings Corp,https://www.nasdaq.com/symbol/hmsy,
HOLI,"Hollysys Automation Technologies, Ltd.",https://www.nasdaq.com/symbol/holi,
HOLX,"Hologic, Inc.",https://www.nasdaq.com/symbol/holx,
HBCP,"Home Bancorp, Inc.",https://www.nasdaq.com/symbol/hbcp,
HOMB,"Home BancShares, Inc.",https://www.nasdaq.com/symbol/homb,
HFBL,"Home Federal Bancorp, Inc. of Louisiana",https://www.nasdaq.com/symbol/hfbl,
HMST,"HomeStreet, Inc.",https://www.nasdaq.com/symbol/hmst,
HMTA,HomeTown Bankshares Corporation,https://www.nasdaq.com/symbol/hmta,
HTBI,"HomeTrust Bancshares, Inc.",https://www.nasdaq.com/symbol/htbi,
FIXX,"Homology Medicines, Inc.",https://www.nasdaq.com/symbol/fixx,
HOFT,Hooker Furniture Corporation,https://www.nasdaq.com/symbol/hoft,
HOPE,"Hope Bancorp, Inc.",https://www.nasdaq.com/symbol/hope,
HFBC,"HopFed Bancorp, Inc.",https://www.nasdaq.com/symbol/hfbc,
HBNC,"Horizon Bancorp, Inc.",https://www.nasdaq.com/symbol/hbnc,
HZNP,Horizon Pharma plc,https://www.nasdaq.com/symbol/hznp,
HRZN,Horizon Technology Finance Corporation,https://www.nasdaq.com/symbol/hrzn,
DAX,Horizons DAX Germany ETF,https://www.nasdaq.com/symbol/dax,
QYLD,Horizons NASDAQ-100 Covered Call ETF,https://www.nasdaq.com/symbol/qyld,
HDP,"Hortonworks, Inc.",https://www.nasdaq.com/symbol/hdp,
HPT,Hospitality Properties Trust,https://www.nasdaq.com/symbol/hpt,
TWNK,"Hostess Brands, Inc.",https://www.nasdaq.com/symbol/twnk,
TWNKW,"Hostess Brands, Inc.",https://www.nasdaq.com/symbol/twnkw,
HMHC,Houghton Mifflin Harcourt Company,https://www.nasdaq.com/symbol/hmhc,
HWCC,Houston Wire & Cable Company,https://www.nasdaq.com/symbol/hwcc,
